ts,cpu_usage_s,cpu_pressure_some_s,runq_wait_s,mem_bytes,cg_usage_usec,cg_press_some_total_us,node_load1
1788848362.853281729,3215.566173,66.289323,158.335370589,1.864802304e+09,3215605184,66289385,12.98
1788848364.888693708,3219.711236,66.293981,158.34457732,1.865641984e+09,3219744092,66294032,12.10
1788848366.919495665,3223.858763,66.300082,158.363332255,1.866469376e+09,3223891557,66300116,12.10
1788848368.950567595,3228.005995,66.305431,158.381675159,1.88925952e+09,3228038692,66305474,11.45
1788848370.980545904,3232.135916,66.309211,158.387226901,1.889550336e+09,3232166932,66309249,11.45
1788848373.010158646,3236.279803,66.314164,158.397299225,1.889988608e+09,3236328192,66314623,11.45
1788848375.052032878,3240.43081,66.318371,158.411333983,1.88954624e+09,3240461605,66318417,10.69
1788848377.082042841,3244.5685,66.32368,158.426896128,1.889988608e+09,3244601229,66323720,10.69
1788848379.112508123,3248.71916,66.329596,158.438775556,1.890603008e+09,3248752046,66329636,10.24
1788848381.143573884,3252.863845,66.333143,158.445682494,1.890889728e+09,3252896677,66333189,10.24
1788848383.173347488,3257.014964,66.339751,158.462820345,1.891495936e+09,3257062057,66340291,10.24
1788848385.212866107,3261.163919,66.344379,158.46807466,1.892282368e+09,3261197103,66344435,9.58
1788848387.242861736,3265.301598,66.351444,158.491666864,1.892519936e+09,3265334446,66351486,9.58
1788848389.272752879,3269.442306,66.373752,158.576704088,1.892450304e+09,3269483518,66373826,9.29
1788848391.308646092,3273.60416,66.38293,158.597775166,1.893126144e+09,3273636908,66382977,9.29
1788848393.339082172,3277.743257,66.386979,158.614906856,1.893842944e+09,3277773953,66387048,9.29
1788848395.369219589,3281.881225,66.390333,158.61741804,1.894416384e+09,3281914116,66390374,8.71
1788848397.400106388,3286.033142,66.396925,158.634417312,1.894985728e+09,3286065748,66396978,8.71
1788848399.431076234,3290.183293,66.402189,158.658974683,1.896792064e+09,3290212828,66402244,8.41
1788848401.462219814,3294.368496,66.408384,158.674725611,1.898336256e+09,3294411881,66408481,8.41
1788848403.502331620,3298.536819,66.418729,158.715572451,1.89925376e+09,3298569418,66418772,7.98
1788848405.532094807,3302.676121,66.422125,158.719474571,1.90021632e+09,3302707073,66422159,7.98
1788848407.561615467,3306.81705,66.426314,158.725990826,1.901215744e+09,3306849734,66426358,7.98
1788848409.591969521,3310.965491,66.43393,158.751773723,1.901797376e+09,3310998315,66433975,7.66
1788848411.622640746,3315.106849,66.437567,158.753333727,1.903251456e+09,3315141796,66437605,7.66
1788848413.653770565,3319.244824,66.443331,158.773336941,1.903599616e+09,3319277989,66443383,7.20
1788848415.683531989,3323.373583,66.446515,158.774689218,1.903468544e+09,3323406516,66446570,7.20
1788848417.714234617,3327.520667,66.451361,158.789393814,1.903972352e+09,3327551581,66451395,7.20
1788848419.743945758,3331.647901,66.45966,158.822914451,1.904795648e+09,3331680682,66460764,7.11
1788848421.774447252,3335.793234,66.464155,158.82692004,1.905569792e+09,3335824010,66464211,7.11
1788848423.804176916,3339.944599,66.469964,158.846600339,1.906520064e+09,3339979523,66469999,7.02
1788848425.835722628,3344.09766,66.474669,158.852740947,1.90728192e+09,3344134126,66474935,7.02
1788848427.869346130,3348.247698,66.479863,158.865004445,1.907605504e+09,3348282624,66479911,7.02
1788848429.901292499,3352.39838,66.485453,158.877348532,1.907994624e+09,3352431211,66485506,6.86
1788848431.931711367,3356.539965,66.488602,158.880467308,1.908727808e+09,3356572886,66488648,6.86
1788848433.961865565,3360.69735,66.494189,158.903933227,1.909714944e+09,3360732215,66494226,6.47
1788848435.993764492,3364.847401,66.498415,158.907038034,1.910378496e+09,3364882585,66498487,6.47
1788848438.026313046,3368.988382,66.509692,158.937557055,1.911406592e+09,3369023363,66509753,6.47
1788848440.059039849,3373.142786,66.514473,158.948493379,1.912315904e+09,3373175634,66514516,6.35
1788848442.089942054,3377.282848,66.517817,158.951830339,1.912496128e+09,3377315735,66517853,6.35
1788848444.120929639,3381.424869,66.527554,158.975234723,1.912778752e+09,3381457809,66527597,6.00
1788848446.152372347,3385.564943,66.530831,158.982463041,1.913802752e+09,3385599863,66530917,6.00
1788848448.184297157,3389.714774,66.536251,158.994653605,1.91440896e+09,3389757205,66537121,6.00
1788848450.220365900,3393.86627,66.542182,159.011415876,1.915219968e+09,3393896866,66542221,5.92
1788848452.250069213,3398.000867,66.547192,159.02514298,1.916530688e+09,3398034715,66547245,5.92
1788848454.282008845,3402.144809,66.552742,159.043187868,1.91739904e+09,3402175750,66552784,5.61
1788848456.312459158,3406.300162,66.556946,159.053926063,1.917571072e+09,3406343418,66557872,5.61
1788848458.352718281,3410.457685,66.565427,159.095457828,1.917865984e+09,3410494725,66565473,5.61
1788848460.386386931,3414.605197,66.569634,159.105420322,1.918529536e+09,3414636079,66569673,5.48
1788848462.415720755,3418.739125,66.572948,159.110038262,1.919393792e+09,3418769799,66572984,5.48
1788848464.446554655,3422.880647,66.587279,159.15816709,1.920569344e+09,3422913479,66587337,5.20
1788848466.477066670,3427.025266,66.591786,159.173247289,1.921572864e+09,3427056162,66591825,5.20
1788848468.507523346,3431.171718,66.596374,159.188342145,1.92237568e+09,3431212914,66596444,5.18
1788848470.544970093,3435.325162,66.601378,159.199589025,1.921900544e+09,3435356078,66601440,5.18
1788848472.575605199,3439.465227,66.605839,159.205083268,1.92280576e+09,3439499950,66605878,5.18
1788848474.607205175,3443.60907,66.61342,159.231699454,1.923661824e+09,3443642041,66613473,5.01
1788848476.638270623,3447.758927,66.617609,159.244274957,1.924767744e+09,3447791809,66617646,5.01
1788848478.669914080,3451.924815,66.629722,159.286469125,1.925832704e+09,3451967679,66631169,5.09
1788848480.712473951,3456.097704,66.640725,159.335180282,1.96155392e+09,3456136926,66640801,5.09
1788848482.748231841,3460.260436,66.649153,159.361592216,1.960808448e+09,3460294595,66649794,5.09
1788848484.783939811,3464.4027,66.654113,159.37543838,1.961209856e+09,3464433566,66654147,4.92
1788848486.814359964,3468.547565,66.660528,159.402419822,1.961480192e+09,3468578476,66660562,4.92
1788848488.844231960,3472.698011,66.665591,159.409553856,1.96212736e+09,3472733354,66665651,4.93
1788848490.877121130,3476.86323,66.670054,159.418682969,1.963081728e+09,3476901763,66670200,4.93
1788848492.911367331,3481.022998,66.67997,159.46873191,1.963524096e+09,3481054816,66680233,4.93
1788848494.942368549,3485.162033,66.684257,159.480935749,1.962856448e+09,3485196885,66684324,4.77
1788848496.973178600,3489.307519,66.688342,159.495126195,1.963278336e+09,3489338277,66688395,4.77
1788848499.002542127,3493.451871,66.692088,159.500954323,1.963700224e+09,3493483405,66692161,4.71
1788848501.032363733,3497.591652,66.695281,159.503867218,1.964097536e+09,3497622482,66695321,4.71
1788848503.062359039,3501.737995,66.702368,159.527708575,1.964519424e+09,3501776818,66702542,4.71
1788848505.097572864,3505.885438,66.705978,159.533902146,1.96542464e+09,3505916053,66706015,4.49
1788848507.127476863,3510.027137,66.710719,159.548272499,1.9657728e+09,3510062408,66710784,4.49
1788848509.158691707,3514.173781,66.715914,159.561762717,1.965510656e+09,3514206966,66715956,4.45
1788848511.188862277,3518.310581,66.719607,159.563609768,1.965887488e+09,3518341375,66719644,4.45
1788848513.219436131,3522.446506,66.724574,159.577104572,1.966333952e+09,3522477331,66724622,4.45
1788848515.248943184,3526.583439,66.729335,159.584070644,1.966804992e+09,3526620379,66729417,4.26
1788848517.282684972,3530.736968,66.735002,159.608894101,1.967255552e+09,3530767647,66735035,4.26
1788848519.312192242,3534.881788,66.739563,159.624083217,1.968287744e+09,3534912448,66739595,4.32
1788848521.341307251,3539.018234,66.743708,159.633944457,1.96917248e+09,3539048539,66743752,4.32
1788848523.371151701,3543.161224,66.750648,159.6581023,1.968971776e+09,3543192070,66750688,4.32
1788848525.400924099,3547.299587,66.753595,159.660266336,1.969504256e+09,3547330362,66753636,4.13
1788848527.430668835,3551.436042,66.759866,159.679456463,1.970200576e+09,3551468993,66759905,4.13
1788848529.461298674,3555.580241,66.764906,159.693522591,1.971068928e+09,3555611097,66764941,4.12
1788848531.490903862,3559.715015,66.769739,159.702773857,1.971933184e+09,3559747761,66769779,4.12
1788848533.520707513,3563.855459,66.776773,159.724289475,1.972989952e+09,3563888344,66776814,3.95
1788848535.550296600,3567.992861,66.780575,159.725663298,1.97357568e+09,3568025328,66780649,3.95
1788848537.580923918,3572.131456,66.785611,159.737724703,1.973252096e+09,3572164128,66785698,3.95
1788848539.612066860,3576.285982,66.797769,159.777091147,1.974042624e+09,3576316799,66798148,4.03
1788848541.642209295,3580.425785,66.801544,159.779920181,1.974751232e+09,3580458692,66801589,4.03
1788848543.672741831,3584.57297,66.807181,159.795050027,1.975525376e+09,3584605842,66807220,3.87
1788848545.702531748,3588.720715,66.812581,159.806180033,1.976348672e+09,3588755843,66812619,3.87
1788848547.733687240,3592.886575,66.818633,159.822851423,1.977229312e+09,3592925806,66818711,3.87
1788848549.770161639,3597.050615,66.829531,159.854786671,1.977593856e+09,3597090744,66829620,4.04
1788848551.806062631,3601.222926,66.837426,159.868555088,1.977810944e+09,3601259629,66837483,4.04
1788848553.839206062,3605.396888,66.849256,159.905497912,1.978601472e+09,3605431297,66849612,3.96
1788848555.871218258,3609.562752,66.854169,159.916465368,1.979379712e+09,3609599762,66854295,3.96
1788848557.907858725,3613.721402,66.861666,159.946276478,1.98045696e+09,3613754527,66861724,3.96
1788848559.939125748,3617.885643,66.873973,159.982873207,1.98096896e+09,3617920367,66874019,4.04
1788848561.970666808,3622.006594,66.881152,159.998473384,1.984638976e+09,3622022607,66881152,4.04
1788848564.000745174,3626.102429,66.898884,160.050720716,1.85102336e+09,3626137498,66899029,3.96
1788848566.033595483,3630.256906,66.916821,160.10703709,1.825964032e+09,3630298117,66916891,3.96
1788848568.068311313,3634.42985,66.922163,160.12490943,1.826316288e+09,3634470874,66922356,3.96
1788848570.104601251,3638.600543,66.945461,160.191259839,1.82781952e+09,3638633295,66945511,4.04
1788848572.134707954,3642.743482,66.948808,160.194089579,1.827196928e+09,3642776328,66948843,4.04
1788848574.165135445,3646.885925,66.957258,160.216029433,1.826476032e+09,3646918729,66957336,4.04
1788848576.195723752,3651.027893,66.961326,160.22570453,1.827135488e+09,3651062886,66961363,4.04
1788848578.226483272,3655.162516,66.972402,160.2610648,1.82761472e+09,3655196965,66973211,4.04
1788848580.259220034,3659.315598,66.979121,160.275845335,1.828278272e+09,3659350840,66979181,3.96
1788848582.290332313,3663.488398,66.984432,160.288061587,1.829367808e+09,3663525485,66984494,3.96
1788848584.323078675,3667.641467,66.996841,160.33503037,1.830518784e+09,3667673279,66996894,3.80
1788848586.353680706,3671.779593,67.004152,160.357543779,1.834860544e+09,3671820320,67005652,3.80
1788848588.389430573,3675.928711,67.010679,160.375556759,1.83568384e+09,3675961781,67010718,3.80
1788848590.421000244,3680.076653,67.015538,160.391456254,1.835692032e+09,3680107339,67015571,3.73
1788848592.450838685,3684.215584,67.019428,160.396767298,1.836429312e+09,3684246643,67019464,3.73
1788848594.480194343,3688.351921,67.024463,160.416010859,1.837461504e+09,3688382681,67024504,3.60
1788848596.509356325,3692.491239,67.028601,160.42657694,1.837965312e+09,3692522042,67028636,3.60
1788848598.539348181,3696.631854,67.032247,160.433105437,1.838317568e+09,3696669018,67032321,3.71
1788848600.572499057,3700.782327,67.036671,160.445301251,1.838415872e+09,3700815619,67036705,3.71
1788848602.603984921,3704.920079,67.040089,160.446631069,1.83937024e+09,3704950869,67040126,3.71
1788848604.633469814,3709.065474,67.04513,160.457919467,1.83988224e+09,3709098380,67045168,3.57
1788848606.664074968,3713.210449,67.052777,160.484153468,1.840828416e+09,3713243356,67052819,3.57
1788848608.694425365,3717.357126,67.058378,160.496070651,1.841610752e+09,3717387870,67058412,3.77
1788848610.724033662,3721.499517,67.062044,160.499127339,1.843306496e+09,3721530387,67062082,3.77
1788848612.754011601,3725.631128,67.069852,160.519041774,1.84297472e+09,3725669276,67070681,3.77
1788848614.788302936,3729.776746,67.076354,160.534752957,1.843744768e+09,3729807501,67076405,3.62
1788848616.818074910,3733.920769,67.080485,160.544146777,1.852289024e+09,3733953410,67080528,3.62
1788848618.848435185,3738.064816,67.086442,160.556559981,1.852956672e+09,3738097617,67086561,3.73
1788848620.878739792,3742.21637,67.090903,160.562316228,1.85319424e+09,3742249228,67090940,3.73
1788848622.909839754,3746.360688,67.095793,160.572779128,1.8540544e+09,3746399562,67095902,3.73
1788848624.944512452,3750.510266,67.101189,160.587864267,1.854808064e+09,3750543169,67101248,3.60
1788848626.975194895,3754.654035,67.106627,160.601573285,1.85511936e+09,3754685906,67106666,3.60
1788848629.005302051,3758.797525,67.112465,160.620853157,1.855053824e+09,3758828397,67112504,3.71
1788848631.034925012,3762.943934,67.116385,160.6276635,1.855655936e+09,3762976911,67116420,3.71
1788848633.065388712,3767.084756,67.121582,160.643741644,1.85634816e+09,3767119939,67121685,3.71
1788848635.098105914,3771.234553,67.125272,160.648328571,1.857339392e+09,3771265203,67125304,3.57
1788848637.128239623,3775.385277,67.131658,160.670610346,1.857900544e+09,3775418203,67131704,3.57
1788848639.158706182,3779.528973,67.138835,160.687203827,1.858904064e+09,3779561963,67138896,3.69
1788848641.189441746,3783.674142,67.143573,160.699802451,1.859244032e+09,3783707296,67143616,3.69
1788848643.219862435,3787.808095,67.149925,160.721297511,1.859485696e+09,3787840876,67149971,3.69
1788848645.249371882,3791.951339,67.153292,160.724335543,1.860767744e+09,3791984092,67153328,3.55
1788848647.279876363,3796.100889,67.160926,160.750181132,1.861234688e+09,3796135967,67160971,3.55
1788848649.314093615,3800.261895,67.167555,160.768518761,1.861963776e+09,3800294759,67167590,3.51
1788848651.347441867,3804.406056,67.170578,160.771641363,1.863172096e+09,3804438927,67170626,3.51
1788848653.378359867,3808.549055,67.176824,160.791750042,1.863757824e+09,3808579909,67176882,3.51
1788848655.408307339,3812.688993,67.181636,160.800657251,1.86343424e+09,3812721816,67181684,3.39
1788848657.439183142,3816.836452,67.187919,160.81897914,1.864216576e+09,3816875590,67188018,3.39
1788848659.475487673,3821.01551,67.202111,160.893623258,1.865015296e+09,3821064419,67202737,3.59
1788848661.519816192,3825.192868,67.213947,160.950471997,1.865814016e+09,3825229789,67214045,3.59
1788848663.555449804,3829.345429,67.225472,160.993302239,1.866698752e+09,3829380320,67225519,3.55
1788848665.587076022,3833.508369,67.230765,161.002242757,1.8676736e+09,3833547380,67230839,3.55
1788848667.620787741,3837.667853,67.238496,161.029011625,1.867505664e+09,3837707235,67238566,3.55
1788848669.655263584,3841.821289,67.256695,161.107618909,1.86830848e+09,3841871828,67260960,3.82
1788848671.699933025,3846.036995,67.270033,161.146194966,1.869361152e+09,3846085599,67271892,3.82
1788848673.744112005,3850.20133,67.300731,161.258260051,1.887285248e+09,3850234243,67300780,3.68
1788848675.775314165,3854.363964,67.307351,161.278944979,1.888612352e+09,3854402054,67307422,3.68
1788848677.809253937,3858.532086,67.314094,161.306333603,1.891770368e+09,3858564895,67314147,3.68
1788848679.839668386,3862.689304,67.320857,161.326418368,1.894883328e+09,3862722183,67320938,3.78
1788848681.870879946,3866.851795,67.327541,161.341060255,1.895702528e+09,3866884637,67327586,3.78
1788848683.900189141,3871.006375,67.3333,161.354204852,1.89734912e+09,3871039240,67333350,3.64
1788848685.930964607,3875.158509,67.337486,161.364219538,1.89786112e+09,3875195853,67337543,3.64
1788848687.964515042,3879.32967,67.342189,161.378902491,1.898323968e+09,3879362648,67342328,3.64
1788848689.995576711,3883.492155,67.35071,161.41121614,1.900253184e+09,3883532151,67350898,3.67
1788848692.028531392,3887.663714,67.354988,161.423497356,1.90277632e+09,3887702583,67355033,3.67
1788848694.061642575,3891.828168,67.360515,161.435979411,1.902649344e+09,3891865062,67360559,3.62
1788848696.094441062,3895.984057,67.365033,161.446707341,1.905524736e+09,3896021172,67365086,3.62
1788848698.127003859,3900.14131,67.372594,161.46925296,1.907027968e+09,3900178148,67372653,3.62
1788848700.161094652,3904.294712,67.379857,161.492046281,1.90818304e+09,3904327588,67379898,3.65
1788848702.191823711,3908.445226,67.385718,161.501606973,1.911283712e+09,3908477750,67385774,3.65
1788848704.222665681,3912.591433,67.392771,161.516035301,1.911570432e+09,3912626285,67392819,3.51
1788848706.253640594,3916.736354,67.397609,161.526807385,1.912717312e+09,3916778120,67397761,3.51
1788848708.288466630,3920.894551,67.409118,161.554376165,1.912926208e+09,3920925662,67409175,3.51
1788848710.320419210,3925.040269,67.414408,161.563146348,1.913913344e+09,3925073134,67414448,3.63
1788848712.351134227,3929.185076,67.418636,161.56598413,1.91479808e+09,3929217929,67418688,3.63
1788848714.381525165,3933.325594,67.425871,161.586017011,1.915400192e+09,3933358293,67425906,3.50
1788848716.411405734,3937.471233,67.429951,161.595627311,1.915674624e+09,3937518455,67430618,3.50
1788848718.449032735,3941.627358,67.435988,161.610146899,1.915756544e+09,3941664474,67436042,3.50
1788848720.482523168,3945.779398,67.440532,161.621199063,1.916608512e+09,3945812296,67440579,3.62
1788848722.512925529,3949.918808,67.443822,161.62440487,1.917431808e+09,3949951888,67443866,3.62
1788848724.543553345,3954.060238,67.449688,161.642898359,1.918722048e+09,3954093245,67449722,3.49
1788848726.573642676,3958.205621,67.455154,161.668171259,1.919258624e+09,3958236408,67455195,3.49
1788848728.603378851,3962.356279,67.463905,161.704187374,1.920753664e+09,3962401598,67464816,3.77
1788848730.645134149,3966.520743,67.46862,161.713285602,1.920139264e+09,3966551560,67468661,3.77
1788848732.674798508,3970.663132,67.471898,161.715175335,1.921028096e+09,3970699345,67471955,3.77
1788848734.706844251,3974.801806,67.479327,161.748290641,1.921957888e+09,3974836851,67479399,3.63
1788848736.738668827,3978.945719,67.485504,161.773356966,1.922859008e+09,3978978862,67485589,3.63
1788848738.770301787,3983.09244,67.49095,161.78539359,1.923403776e+09,3983125407,67490987,3.98
1788848740.800381431,3987.233844,67.494234,161.78881673,1.924980736e+09,3987264918,67494269,3.98
1788848742.829709630,3991.37176,67.499012,161.797104879,1.925558272e+09,3991408740,67499141,3.98
1788848744.863746268,3995.507747,67.502696,161.808069907,1.959682048e+09,3995544627,67502819,3.82
1788848746.896863091,3999.665286,67.506513,161.814886766,1.960116224e+09,3999696217,67506553,3.82
1788848748.927210296,4003.837827,67.523956,161.869716758,1.960296448e+09,4003883060,67524040,4.08
1788848750.967872555,4008.007275,67.534985,161.923630913,1.960964096e+09,4008040199,67535018,4.08
1788848752.998838269,4012.145778,67.540967,161.939784218,1.962303488e+09,4012184909,67541176,4.08
1788848755.033663120,4016.292323,67.547723,161.956040938,1.96134912e+09,4016328359,67547887,3.91
1788848757.065169402,4020.442546,67.552287,161.971885704,1.961611264e+09,4020477118,67552342,3.91
1788848759.096504674,4024.593265,67.556938,161.985357619,1.962061824e+09,4024624041,67556981,3.92
1788848761.126603587,4028.750689,67.563588,162.004723233,1.96261888e+09,4028785710,67563647,3.92
1788848763.159019381,4032.916723,67.572929,162.040489206,1.963081728e+09,4032955608,67573036,3.92
1788848765.193371575,4037.059478,67.576639,162.043588814,1.96386816e+09,4037090190,67576672,3.84
1788848767.222844624,4041.20439,67.581257,162.056829409,1.964130304e+09,4041234682,67581307,3.84
1788848769.253078159,4045.336451,67.58751,162.081223414,1.964367872e+09,4045369581,67587555,3.86
1788848771.283541548,4049.474238,67.59185,162.088941568,1.964437504e+09,4049507014,67591883,3.86
1788848773.313305704,4053.611222,67.59895,162.108871332,1.96468736e+09,4053644095,67598987,3.86
1788848775.343339593,4057.752727,67.602957,162.116872242,1.965428736e+09,4057788473,67603002,3.71
1788848777.375028082,4061.901281,67.612388,162.161390304,1.965662208e+09,4061934306,67612429,3.71
1788848779.405688118,4066.043862,67.617458,162.177738962,1.965973504e+09,4066075691,67617497,3.65
1788848781.436213719,4070.191074,67.620886,162.181341189,1.966600192e+09,4070223233,67620945,3.65
1788848783.468751578,4074.331824,67.627838,162.208018747,1.967284224e+09,4074369052,67627896,3.65
1788848785.501091826,4078.478551,67.631879,162.221166058,1.967132672e+09,4078513594,67631954,3.52
1788848787.533243843,4082.629382,67.636214,162.232476398,1.967988736e+09,4082664256,67636278,3.52
1788848789.565193452,4086.772964,67.644305,162.260381168,1.968644096e+09,4086810012,67644405,3.56
1788848791.599551600,4090.920674,67.647999,162.270832725,1.969455104e+09,4090953446,67648053,3.56
1788848793.630023416,4095.058686,67.653033,162.285529493,1.970864128e+09,4095089740,67653068,3.43
1788848795.659623294,4099.193987,67.656536,162.289708806,1.971576832e+09,4099226732,67656580,3.43
1788848797.689545378,4103.338603,67.661923,162.305199767,1.971535872e+09,4103376142,67661994,3.43
1788848799.722199805,4107.501002,67.665963,162.314061763,1.971642368e+09,4107534054,67666006,3.56
1788848801.754388006,4111.646196,67.670233,162.322194405,1.97240832e+09,4111678525,67670511,3.56
1788848803.784944038,4115.790996,67.675512,162.337024563,1.973153792e+09,4115821748,67675554,3.43
1788848805.815194886,4119.934243,67.680162,162.346043237,1.97398528e+09,4119964951,67680194,3.43
1788848807.844955789,4124.07527,67.685927,162.367830234,1.97476352e+09,4124108018,67685964,3.43
1788848809.874664191,4128.221651,67.693155,162.384080919,1.975472128e+09,4128252948,67693192,3.56
1788848811.904685618,4132.362277,67.697581,162.395066514,1.975595008e+09,4132393109,67697620,3.56
1788848813.934062458,4136.506431,67.703669,162.409435639,1.97619712e+09,4136539228,67703709,3.43
1788848815.964875847,4140.66151,67.70798,162.413998465,1.97705728e+09,4140698616,67708057,3.43
1788848817.998007201,4144.803044,67.713558,162.432133737,1.977761792e+09,4144833831,67713594,3.43
1788848820.027841564,4148.839933,67.718318,162.444590106,1.84051712e+09,4148871046,67718357,3.64
1788848822.057877886,4152.9794,67.721537,162.446933835,1.840418816e+09,4153011971,67721580,3.64
1788848824.089109780,4157.129229,67.730013,162.470613366,1.82308864e+09,4157164447,67730076,3.51
1788848826.120680016,4161.275067,67.733659,162.479504695,1.823424512e+09,4161312097,67733707,3.51
1788848828.153135249,4165.422805,67.737503,162.488567881,1.82532096e+09,4165457550,67737677,3.51
1788848830.185456143,4169.570486,67.744968,162.51355418,1.824800768e+09,4169601235,67745013,3.63
1788848832.215143556,4173.709942,67.749098,162.521480134,1.82482944e+09,4173743042,67749152,3.63
1788848834.245427420,4177.856307,67.7537,162.536455792,1.825251328e+09,4177889164,67753748,3.50
1788848836.275721193,4181.999454,67.759948,162.551461997,1.825468416e+09,4182030423,67759997,3.50
1788848838.307452870,4186.160617,67.768053,162.587540994,1.826238464e+09,4186195477,67769474,3.50
1788848840.340015219,4190.325212,67.780126,162.634921702,1.826893824e+09,4190357807,67780211,3.70
1788848842.371341826,4194.466584,67.783647,162.637532052,1.8302976e+09,4194499192,67783692,3.70
1788848844.402158087,4198.615416,67.790527,162.659214814,1.830957056e+09,4198648503,67790579,3.56
1788848846.432474217,4202.760957,67.798902,162.684557535,1.830539264e+09,4202794127,67798961,3.56
1788848848.462807107,4206.904406,67.80256,162.688423145,1.830658048e+09,4206943606,67802632,3.56
1788848850.497052143,4211.063216,67.808005,162.704655938,1.831272448e+09,4211108165,67808370,3.60
1788848852.537559618,4215.246703,67.818112,162.741175095,1.831960576e+09,4215281839,67818164,3.60
1788848854.569407592,4219.376093,67.828413,162.795185447,1.832747008e+09,4219406719,67828449,3.55
1788848856.598577186,4223.514059,67.836076,162.821678616,1.83339008e+09,4223544890,67836123,3.55
1788848858.627934242,4227.660026,67.839991,162.826344257,1.834663936e+09,4227697497,67840169,3.59
1788848860.662065752,4231.80334,67.843735,162.836400667,1.834467328e+09,4231836386,67843784,3.59
1788848862.692174001,4235.942577,67.847518,162.843633352,1.834999808e+09,4235980195,67851043,3.59
1788848864.728092119,4240.103291,67.855497,162.861468656,1.835810816e+09,4240142476,67855559,3.46
1788848866.761735526,4244.271852,67.863343,162.885447352,1.83652352e+09,4244304735,67863380,3.46
1788848868.793217783,4248.420174,67.874959,162.932993458,1.837297664e+09,4248455031,67875008,3.74
1788848870.824607028,4252.578593,67.879597,162.945309086,1.85552896e+09,4252615541,67879641,3.74
1788848872.857482934,4256.758899,67.885817,162.968450345,1.856503808e+09,4256795973,67886225,3.74
1788848874.893561333,4260.917611,67.894354,162.998000591,1.855696896e+09,4260952677,67894432,3.68
1788848876.926071611,4265.082379,67.901491,163.023846239,1.856139264e+09,4265119575,67901548,3.68
1788848878.958246582,4269.252071,67.911184,163.066334506,1.856610304e+09,4269283222,67911237,3.79
1788848880.988536331,4273.409502,67.91675,163.079770087,1.857204224e+09,4273442862,67916798,3.79
1788848883.020213028,4277.571929,67.922194,163.100130119,1.857806336e+09,4277612448,67922350,3.79
1788848885.058463270,4281.716769,67.926071,163.105257954,1.859117056e+09,4281749906,67926118,3.64
1788848887.088690976,4285.862387,67.932976,163.1364346,1.85872384e+09,4285897493,67933014,3.64
1788848889.121323025,4290.014999,67.93846,163.148687233,1.859383296e+09,4290048012,67938519,3.75
1788848891.152118789,4294.167195,67.943037,163.157803949,1.859780608e+09,4294197946,67943089,3.75
1788848893.181868932,4298.313213,67.947606,163.167170049,1.860804608e+09,4298348106,67947670,3.75
1788848895.214387433,4302.458948,67.951238,163.169729117,1.861341184e+09,4302491810,67951289,3.61
1788848897.244451734,4306.603696,67.958133,163.194017911,1.86208256e+09,4306636308,67958176,3.61
1788848899.275234498,4310.745065,67.963526,163.207985357,1.863122944e+09,4310777750,67963602,3.64
1788848901.306570840,4314.894997,67.967218,163.210607662,1.862762496e+09,4314931990,67967270,3.64
1788848903.339413244,4319.046654,67.975011,163.230860338,1.86345472e+09,4319079481,67975051,3.64
1788848905.370435748,4323.193287,67.980196,163.236615826,1.864245248e+09,4323226148,67980240,3.51
1788848907.400223905,4327.344731,67.98524,163.249639066,1.86505216e+09,4327377749,67985280,3.51
1788848909.431043971,4331.490895,67.99128,163.272795299,1.866018816e+09,4331521943,67991335,3.55
1788848911.461436855,4335.648391,67.995008,163.278462592,1.86710016e+09,4335687212,67995771,3.55
1788848913.498054530,4339.802875,68.000625,163.291347829,1.867972608e+09,4339835721,68000675,3.55
1788848915.528993408,4343.941203,68.004645,163.301191533,1.867452416e+09,4343971889,68004684,3.43
1788848917.559130674,4348.088195,68.010661,163.315328863,1.868374016e+09,4348119159,68010700,3.43
1788848919.589217803,4352.24015,68.018004,163.343762954,1.869303808e+09,4352273170,68018045,3.55
1788848921.619594200,4356.381416,68.021722,163.34955569,1.870139392e+09,4356414392,68021769,3.55
1788848923.649710546,4360.516742,68.027923,163.36778334,1.870733312e+09,4360549644,68027969,3.43
1788848925.679606293,4364.652732,68.031234,163.372209906,1.871781888e+09,4364685830,68031277,3.43
1788848927.710645908,4368.809774,68.03647,163.394064014,1.872658432e+09,4368842972,68040366,3.43
1788848929.745412943,4372.974374,68.058846,163.48623395,1.872400384e+09,4373019721,68059311,3.71
1788848931.787047539,4377.135794,68.063794,163.500768094,1.894866944e+09,4377166562,68063836,3.71
1788848933.817496568,4381.27479,68.069584,163.520767988,1.895276544e+09,4381309847,68069643,3.58
1788848935.848767192,4385.419945,68.073242,163.524377423,1.895804928e+09,4385461239,68073294,3.58
1788848937.884692724,4389.581735,68.082095,163.551164906,1.896329216e+09,4389625568,68084288,3.58
1788848939.924981069,4393.753978,68.094117,163.576754924,1.89679616e+09,4393789311,68094187,3.61
1788848941.958718548,4397.926561,68.101416,163.597219715,1.897148416e+09,4397963800,68101463,3.61
1788848943.992198940,4402.082853,68.108753,163.620631708,1.897193472e+09,4402113598,68108798,3.56
1788848946.022125477,4406.223301,68.11229,163.625117091,1.897803776e+09,4406258633,68112341,3.56
1788848948.055205431,4410.364237,68.117475,163.644924595,1.898496e+09,4410397076,68117512,3.56
1788848950.085428221,4414.510765,68.122295,163.65493947,1.899687936e+09,4414543653,68122384,3.68
